DatasetID	PortalURI	NumMatchingSubjects	AvailableImageModalites	sessions	tasks	fmriprep	mriqc
ds004703	https://github.com/OpenNeuroDatasets/ds004703	10	['anat', 'ieeg']	['01', '02']	['PassiveListen']	False	False
ds004706	https://github.com/OpenNeuroDatasets/ds004706	34	['beh', 'eeg']	['0', '1', '2', '3', '4', '5', '6', '7', '8']	['NiclsCourierClosedLoop', 'NiclsCourierReadOnly']	False	False
ds004710	https://github.com/OpenNeuroDatasets/ds004710	2	['dwi', 'func']	['001', '002']	['visual']	False	False
ds004711	https://github.com/OpenNeuroDatasets/ds004711	187	['anat', 'func']	[]	['bart', 'delaydiscounting']	False	False
ds004712	https://github.com/OpenNeuroDatasets/ds004712	10	['anat', 'dwi', 'fmap', 'func']	['NOT1ACH001', 'NOT1ACH002', 'NOT1ACH003', 'NOT1ACH004', 'NOT1ACH005', 'NOT1ACH006', 'NOT2ING001', 'NOT3GEM001', 'OXF1PRI001', 'OXF1PRI002', 'OXF1PRI003', 'OXF1PRI004', 'OXF1PRI005', 'OXF1PRI006', 'OXF2PRI001', 'OXF2PRI002', 'OXF2PRI003', 'OXF2PRI004', 'OXF2PRI005', 'OXF2PRI006', 'OXF3TRI001', 'OXF3TRI002', 'OXF3TRI003', 'OXF3TRI004', 'OXF3TRI005', 'OXF3TRI006']	['rest']	False	False
ds004715	https://github.com/OpenNeuroDatasets/ds004715	11	['anat', 'func']	['01', '02']	['luminance', 'regularity']	False	False
ds004717	https://github.com/OpenNeuroDatasets/ds004717	42	['anat', 'dwi']	[]	[]	False	False
ds004720	https://github.com/OpenNeuroDatasets/ds004720	2	['anat', 'func']	[]	['multiband', 'singleband']	False	https://github.com/OpenNeuroDatasets/ds004720/tree/main/derivatives/mriqc
ds004725	https://github.com/OpenNeuroDatasets/ds004725	87	['anat', 'func']	[]	['rest']	False	False
ds004737	https://github.com/OpenNeuroDatasets/ds004737	19	['dwi']	['1']	[]	False	False
ds004738	https://github.com/OpenNeuroDatasets/ds004738	4	['meg']	['220426', '220616']	['dip13', 'dip13mov']	False	False
ds004742	https://github.com/OpenNeuroDatasets/ds004742	1	['dwi']	[]	[]	False	False
ds004743	https://github.com/OpenNeuroDatasets/ds004743	19	['anat', 'fmap', 'func']	[]	['audiotact']	False	False
ds004744	https://github.com/OpenNeuroDatasets/ds004744	17	['dwi']	[]	[]	False	False
ds004745	https://github.com/OpenNeuroDatasets/ds004745	6	['eeg']	[]	['unnamed']	False	False
ds004746	https://github.com/OpenNeuroDatasets/ds004746	395	['anat', 'fmap', 'func']	['1', '2', '3']	['paingen']	False	False
ds004752	https://github.com/OpenNeuroDatasets/ds004752	15	['eeg', 'ieeg']	['01', '02', '03', '04', '05', '06', '07', '08']	['verbalWM']	False	False
ds004767	https://github.com/OpenNeuroDatasets/ds004767	55	['anat']	[]	[]	False	False
ds004770	https://github.com/OpenNeuroDatasets/ds004770	10	['ieeg']	['base', 'task']	['game']	False	False
ds004771	https://github.com/OpenNeuroDatasets/ds004771	61	['eeg']	[]	['PY']	False	False
ds004775	https://github.com/OpenNeuroDatasets/ds004775	28	['anat', 'func']	[]	['DOOL']	False	False
ds004776	https://github.com/OpenNeuroDatasets/ds004776	1	['anat']	[]	[]	False	False
ds004783	https://github.com/OpenNeuroDatasets/ds004783	26	['anat', 'func']	[]	['movie']	False	False
ds004785	https://github.com/OpenNeuroDatasets/ds004785	17	['eeg']	[]	['unnamed']	False	False
ds004786	https://github.com/OpenNeuroDatasets/ds004786	40	['anat', 'fmap', 'func']	[]	['localizerpinel', 'morphosem', 'morphosemnoimage']	False	False
ds004787	https://github.com/OpenNeuroDatasets/ds004787	5	['anat', 'fmap', 'func']	['1', '2', '3']	['rest']	False	False
ds004789	https://github.com/OpenNeuroDatasets/ds004789	133	['beh', 'ieeg']	['0', '1', '100', '2', '3', '4', '5', '6', '7', '8', '9']	['FR1']	False	False
ds004791	https://github.com/OpenNeuroDatasets/ds004791	68	['anat', 'func']	[]	['arithmetic', 'matching', 'vswm']	False	False
ds004798	https://github.com/OpenNeuroDatasets/ds004798	15	['anat', 'fmap', 'func']	['001']	['movie']	False	False
ds004802	https://github.com/OpenNeuroDatasets/ds004802	38	['eeg']	[]	['RovingOddball']	False	False
ds004808	https://github.com/OpenNeuroDatasets/ds004808	24	['anat', 'func']	[]	['NAconf']	False	False
ds004809	https://github.com/OpenNeuroDatasets/ds004809	160	['beh', 'ieeg']	['0', '1', '10', '2', '3', '4', '5', '6', '7', '8']	['catFR1']	False	False
ds004814	https://github.com/OpenNeuroDatasets/ds004814	6	['anat', 'fmap', 'func']	['01', '02', '03']	['auditory']	False	False
ds004815	https://github.com/OpenNeuroDatasets/ds004815	8	['anat', 'fmap', 'func']	['01', '02']	['auditory']	False	False
ds004816	https://github.com/OpenNeuroDatasets/ds004816	20	['eeg']	[]	['rsvp']	False	False
ds004817	https://github.com/OpenNeuroDatasets/ds004817	20	['eeg']	[]	['rsvp']	False	False
ds004819	https://github.com/OpenNeuroDatasets/ds004819	1	['ieeg']	['postimp']	['BaselineandStimRecordingRAWEDF']	False	False
ds004829	https://github.com/OpenNeuroDatasets/ds004829	30	['anat', 'fmap', 'func']	[]	['SRmapping', 'localizer']	False	False
ds004830	https://github.com/OpenNeuroDatasets/ds004830	12	['nirs']	[]	['01', '02', '03', '04', '06']	False	False
ds004835	https://github.com/OpenNeuroDatasets/ds004835	6	['anat', 'fmap', 'func']	[]	['auditory']	False	False
ds004837	https://github.com/OpenNeuroDatasets/ds004837	60	['anat', 'meg']	['0001']	['attnmod']	False	False
ds004840	https://github.com/OpenNeuroDatasets/ds004840	9	['eeg']	['01', '02']	['musicTherapy', 'postMusicTherapy', 'preMusicTherapy']	False	False
ds004841	https://github.com/OpenNeuroDatasets/ds004841	20	['eeg']	['VehicleMotionOnly', 'VehicleWithNoise']	['DriveOnMission']	False	False
ds004842	https://github.com/OpenNeuroDatasets/ds004842	14	['eeg']	['C1C', 'C1D']	['DriveOnMission']	False	False
ds004843	https://github.com/OpenNeuroDatasets/ds004843	14	['eeg']	[]	['VisualSituationalAwareness']	False	False
ds004844	https://github.com/OpenNeuroDatasets/ds004844	17	['eeg']	['CA', 'MM', 'NA', 'UA']	['Drive']	False	False
ds004848	https://github.com/OpenNeuroDatasets/ds004848	73	['anat', 'fmap', 'func']	[]	['GoT', 'localiser']	False	False
ds004849	https://github.com/OpenNeuroDatasets/ds004849	1	['eeg']	[]	['nback']	False	False
ds004850	https://github.com/OpenNeuroDatasets/ds004850	1	['eeg']	[]	['nback']	False	False
ds004851	https://github.com/OpenNeuroDatasets/ds004851	1	['eeg']	[]	['nback']	False	False
ds004852	https://github.com/OpenNeuroDatasets/ds004852	1	['eeg']	[]	['nback']	False	False
ds004853	https://github.com/OpenNeuroDatasets/ds004853	1	['eeg']	[]	['nback']	False	False
ds004854	https://github.com/OpenNeuroDatasets/ds004854	1	['eeg']	[]	['nback']	False	False
ds004855	https://github.com/OpenNeuroDatasets/ds004855	1	['eeg']	[]	['nback']	False	False
ds004902	https://github.com/OpenNeuroDatasets/ds004902	71	['beh', 'eeg']	['1', '2']	['eyesclosed', 'eyesopen', 'pvt']	False	False
ABIDE2_BNI_1	https://datasets.datalad.org/abide2/RawData/BNI_1/.git	58	['anat', 'dwi', 'func']	['1']	['rest']	False	False
ABIDE2_EMC_1	https://datasets.datalad.org/abide2/RawData/EMC_1/.git	54	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_ETHZ_1	https://datasets.datalad.org/abide2/RawData/ETHZ_1/.git	37	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_GU_1	https://datasets.datalad.org/abide2/RawData/GU_1/.git	106	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_IP_1	https://datasets.datalad.org/abide2/RawData/IP_1/.git	56	['anat', 'dwi', 'func']	['1']	['rest']	False	False
ABIDE2_IU_1	https://datasets.datalad.org/abide2/RawData/IU_1/.git	40	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_KKI_1	https://datasets.datalad.org/abide2/RawData/KKI_1/.git	211	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_KUL_3	https://datasets.datalad.org/abide2/RawData/KUL_3/.git	28	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_NYU_1	https://datasets.datalad.org/abide2/RawData/NYU_1/.git	78	['anat', 'dwi', 'func']	['1']	['rest']	False	False
ABIDE2_NYU_2	https://datasets.datalad.org/abide2/RawData/NYU_2/.git	27	['anat', 'dwi', 'func']	['1']	['rest']	False	False
ABIDE2_OHSU_1	https://datasets.datalad.org/abide2/RawData/OHSU_1/.git	93	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_ONRC_2	https://datasets.datalad.org/abide2/RawData/ONRC_2/.git	59	['anat', 'func']	['1', '2']	['rest']	False	False
ABIDE2_SDSU_1	https://datasets.datalad.org/abide2/RawData/SDSU_1/.git	58	['anat', 'dwi', 'func']	['1']	['rest']	False	False
ABIDE2_TCD_1	https://datasets.datalad.org/abide2/RawData/TCD_1/.git	42	['anat', 'dwi', 'func']	['1']	['rest']	False	False
ABIDE2_UCD_1	https://datasets.datalad.org/abide2/RawData/UCD_1/.git	32	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_UCLA_1	https://datasets.datalad.org/abide2/RawData/UCLA_1/.git	32	['anat', 'func']	['1']	['rest']	False	False
ABIDE2_UCLA_Long	https://datasets.datalad.org/abide2/RawData/UCLA_Long/.git	21	['anat', 'func']	['1', '2']	['rest']	False	False
ABIDE2_UPSM_Long	https://datasets.datalad.org/abide2/RawData/UPSM_Long/.git	17	['anat', 'func']	['1', '2']	['rest']	False	False
ABIDE2_USM_1	https://datasets.datalad.org/abide2/RawData/USM_1/.git	33	['anat', 'func']	['1']	['rest']	False	False
ABIDE_CMU_a	https://datasets.datalad.org/abide/RawDataBIDS/CMU_a/.git	14	['anat', 'func']	[]	['rest']	False	False
ABIDE_CMU_b	https://datasets.datalad.org/abide/RawDataBIDS/CMU_b/.git	13	['anat', 'func']	[]	['rest']	False	False
ABIDE_Caltech	https://datasets.datalad.org/abide/RawDataBIDS/Caltech/.git	38	['anat', 'func']	[]	['rest']	False	False
ABIDE_KKI	https://datasets.datalad.org/abide/RawDataBIDS/KKI/.git	55	['anat', 'func']	[]	['rest']	False	False
ABIDE_Leuven_1	https://datasets.datalad.org/abide/RawDataBIDS/Leuven_1/.git	29	['anat', 'func']	[]	['rest']	False	False
ABIDE_Leuven_2	https://datasets.datalad.org/abide/RawDataBIDS/Leuven_2/.git	35	['anat', 'func']	[]	['rest']	False	False
ABIDE_MaxMun_a	https://datasets.datalad.org/abide/RawDataBIDS/MaxMun_a/.git	18	['anat', 'func']	[]	['rest']	False	False
ABIDE_MaxMun_b	https://datasets.datalad.org/abide/RawDataBIDS/MaxMun_b/.git	6	['anat', 'func']	[]	['rest']	False	False
ABIDE_MaxMun_c	https://datasets.datalad.org/abide/RawDataBIDS/MaxMun_c/.git	17	['anat', 'func']	[]	['rest']	False	False
ABIDE_MaxMun_d	https://datasets.datalad.org/abide/RawDataBIDS/MaxMun_d/.git	16	['anat', 'func']	[]	['rest']	False	False
ABIDE_NYU	https://datasets.datalad.org/abide/RawDataBIDS/NYU/.git	184	['anat', 'func']	[]	['rest']	False	False
ABIDE_OHSU	https://datasets.datalad.org/abide/RawDataBIDS/OHSU/.git	28	['anat', 'func']	[]	['rest']	False	False
ABIDE_Olin	https://datasets.datalad.org/abide/RawDataBIDS/Olin/.git	36	['anat', 'func']	[]	['rest']	False	False
ABIDE_Pitt	https://datasets.datalad.org/abide/RawDataBIDS/Pitt/.git	57	['anat', 'func']	[]	['rest']	False	False
ABIDE_SBL	https://datasets.datalad.org/abide/RawDataBIDS/SBL/.git	30	['anat', 'func']	[]	['rest']	False	False
ABIDE_SDSU	https://datasets.datalad.org/abide/RawDataBIDS/SDSU/.git	36	['anat', 'func']	[]	['rest']	False	False
ABIDE_Stanford	https://datasets.datalad.org/abide/RawDataBIDS/Stanford/.git	40	['anat', 'func']	[]	['rest']	False	False
ABIDE_Trinity	https://datasets.datalad.org/abide/RawDataBIDS/Trinity/.git	49	['anat', 'func']	[]	['rest']	False	False
ABIDE_UCLA_1	https://datasets.datalad.org/abide/RawDataBIDS/UCLA_1/.git	82	['anat', 'func']	[]	['rest']	False	False
ABIDE_UCLA_2	https://datasets.datalad.org/abide/RawDataBIDS/UCLA_2/.git	27	['anat', 'func']	[]	['rest']	False	False
ABIDE_UM_1	https://datasets.datalad.org/abide/RawDataBIDS/UM_1/.git	110	['anat', 'func']	[]	['rest']	False	False
ABIDE_UM_2	https://datasets.datalad.org/abide/RawDataBIDS/UM_2/.git	35	['anat', 'func']	[]	['rest']	False	False
ABIDE_USM	https://datasets.datalad.org/abide/RawDataBIDS/USM/.git	101	['anat', 'func']	[]	['rest']	False	False
ABIDE_Yale	https://datasets.datalad.org/abide/RawDataBIDS/Yale/.git	56	['anat', 'func']	[]	['rest']	False	False
ADHD200_Brown	https://datasets.datalad.org/adhd200/RawDataBIDS/Brown/.git	26	['anat', 'func']	['1']	['rest']	False	False
ADHD200_KKI	https://datasets.datalad.org/adhd200/RawDataBIDS/KKI/.git	83	['anat', 'func']	['1']	['rest']	False	False
ADHD200_NYU	https://datasets.datalad.org/adhd200/RawDataBIDS/NYU/.git	263	['anat', 'func']	['1']	['rest']	False	False
ADHD200_NeuroIMAGE	https://datasets.datalad.org/adhd200/RawDataBIDS/NeuroIMAGE/.git	73	['anat', 'func']	['1']	['rest']	False	False
ADHD200_OHSU	https://datasets.datalad.org/adhd200/RawDataBIDS/OHSU/.git	113	['anat', 'func']	['1']	['rest']	False	False
ADHD200_Peking_1	https://datasets.datalad.org/adhd200/RawDataBIDS/Peking_1/.git	136	['anat', 'func']	['1']	['rest']	False	False
ADHD200_Peking_2	https://datasets.datalad.org/adhd200/RawDataBIDS/Peking_2/.git	67	['anat', 'func']	['1']	['rest']	False	False
ADHD200_Peking_3	https://datasets.datalad.org/adhd200/RawDataBIDS/Peking_3/.git	42	['anat', 'func']	['1']	['rest']	False	False
ADHD200_Pittsburgh	https://datasets.datalad.org/adhd200/RawDataBIDS/Pittsburgh/.git	98	['anat', 'func']	['1']	['rest']	False	False
ADHD200_WashU	https://datasets.datalad.org/adhd200/RawDataBIDS/WashU/.git	60	['anat', 'func']	['1', '2', '3', '4']	['reststudy1', 'reststudy2', 'reststudy3']	False	False
CNEUROMOD_anat	git@github.com:courtois-neuromod/anat.git	6	['anat', 'dwi', 'fmap']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011']	[]	False	False
CNEUROMOD_friends	git@github.com:courtois-neuromod/friends.git	6	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013', '014', '015', '016', '017', '018', '019', '020', '021', '022', '023', '024', '025', '026', '027', '028', '029', '030', '031', '032', '033', '034', '035', '036', '037', '038', '039', '040', '041', '042', '043', '044', '045', '046', '047', '048', '049', '050', '051', '052', '053', '054', '055', '056', '057', '058', '059', '060', '061', '062', '063', '064', '065', '066', '067', '070', '071', '072', '073', '074', '075', '076', '077', '078', '079', '081', '082', '083']	['s01e01a', 's01e01b', 's01e02a', 's01e02b', 's01e03a', 's01e03b', 's01e04a', 's01e04b', 's01e05a', 's01e05b', 's01e06a', 's01e06b', 's01e07a', 's01e07b', 's01e08a', 's01e08b', 's01e09a', 's01e09b', 's01e10a', 's01e10b', 's01e11a', 's01e11b', 's01e12a', 's01e12b', 's01e13a', 's01e13b', 's01e14a', 's01e14b', 's01e15a', 's01e15b', 's01e16a', 's01e16b', 's01e17a', 's01e17b', 's01e18a', 's01e18b', 's01e19a', 's01e19b', 's01e20a', 's01e20b', 's01e21a', 's01e21b', 's01e22a', 's01e22b', 's01e23a', 's01e23b', 's01e24a', 's01e24b', 's02e01a', 's02e01b', 's02e02a', 's02e02b', 's02e03a', 's02e03b', 's02e04a', 's02e04b', 's02e05a', 's02e05b', 's02e06a', 's02e06b', 's02e07a', 's02e07b', 's02e08a', 's02e08b', 's02e09a', 's02e09b', 's02e10a', 's02e10b', 's02e11a', 's02e11b', 's02e12a', 's02e12b', 's02e13a', 's02e13b', 's02e14a', 's02e14b', 's02e15a', 's02e15b', 's02e16a', 's02e16b', 's02e17a', 's02e17b', 's02e18a', 's02e18b', 's02e19a', 's02e19b', 's02e20a', 's02e20b', 's02e21a', 's02e21b', 's02e22a', 's02e22b', 's02e23a', 's02e23b', 's02e24a', 's02e24b', 's03e01a', 's03e01b', 's03e02a', 's03e02b', 's03e03a', 's03e03b', 's03e04a', 's03e04b', 's03e05a', 's03e05b', 's03e06a', 's03e06b', 's03e07a', 's03e07b', 's03e08a', 's03e08b', 's03e09a', 's03e09b', 's03e10a', 's03e10b', 's03e11a', 's03e11b', 's03e12a', 's03e12b', 's03e13a', 's03e13b', 's03e14a', 's03e14b', 's03e15a', 's03e15b', 's03e16a', 's03e16b', 's03e17a', 's03e17b', 's03e18a', 's03e18b', 's03e19a', 's03e19b', 's03e20a', 's03e20b', 's03e21a', 's03e21b', 's03e22a', 's03e22b', 's03e23a', 's03e23b', 's03e24a', 's03e24b', 's03e25a', 's03e25b', 's04e01a', 's04e01b', 's04e02a', 's04e02b', 's04e03a', 's04e03b', 's04e04a', 's04e04b', 's04e05a', 's04e05b', 's04e06a', 's04e06b', 's04e07a', 's04e07b', 's04e08a', 's04e08b', 's04e09a', 's04e09b', 's04e10a', 's04e10b', 's04e11a', 's04e11b', 's04e12a', 's04e12b', 's04e13a', 's04e13b', 's04e14a', 's04e14b', 's04e15a', 's04e15b', 's04e16a', 's04e16b', 's04e17a', 's04e17b', 's04e18a', 's04e18b', 's04e19a', 's04e19b', 's04e20a', 's04e20b', 's04e21a', 's04e21b', 's04e22a', 's04e22b', 's04e23a', 's04e23b', 's04e23c', 's04e23d', 's05e01a', 's05e01b', 's05e02a', 's05e02b', 's05e03a', 's05e03b', 's05e04a', 's05e04b', 's05e05a', 's05e05b', 's05e06a', 's05e06b', 's05e07a', 's05e07b', 's05e08a', 's05e08b', 's05e09a', 's05e09b', 's05e10a', 's05e10b', 's05e11a', 's05e11b', 's05e12a', 's05e12b', 's05e13a', 's05e13b', 's05e14a', 's05e14b', 's05e15a', 's05e15b', 's05e16a', 's05e16b', 's05e17a', 's05e17b', 's05e18a', 's05e18b', 's05e19a', 's05e19b', 's05e20a', 's05e20b', 's05e21a', 's05e21b', 's05e22a', 's05e22b', 's05e23a', 's05e23b', 's05e23c', 's05e23d', 's06e01a', 's06e01b', 's06e02a', 's06e02b', 's06e03a', 's06e03b', 's06e04a', 's06e04b', 's06e05a', 's06e05b', 's06e06a', 's06e06b', 's06e07a', 's06e07b', 's06e08a', 's06e08b', 's06e09a', 's06e09b', 's06e10a', 's06e10b', 's06e11a', 's06e11b', 's06e12a', 's06e12b', 's06e13a', 's06e13b', 's06e14a', 's06e14b', 's06e15a', 's06e15b', 's06e15c', 's06e15d', 's06e17a', 's06e17b', 's06e18a', 's06e18b', 's06e19a', 's06e19b', 's06e20a', 's06e20b', 's06e21a', 's06e21b', 's06e22a', 's06e22b', 's06e23a', 's06e23b', 's06e24a', 's06e24b', 's06e24c', 's06e24d']	False	False
CNEUROMOD_harrypotter	git@github.com:courtois-neuromod/harrypotter.git	5	['anat', 'fmap', 'func']	[]	['harrypotter']	False	False
CNEUROMOD_hcptrt	git@github.com:courtois-neuromod/hcptrt.git	6	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013']	['emotion', 'gambling', 'language', 'motor', 'relational', 'restingstate', 'social', 'wm']	False	False
CNEUROMOD_movie10	git@github.com:courtois-neuromod/movie10.git	6	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013']	['bourne01', 'bourne02', 'bourne03', 'bourne04', 'bourne05', 'bourne06', 'bourne07', 'bourne08', 'bourne09', 'bourne10', 'figures01', 'figures02', 'figures03', 'figures04', 'figures05', 'figures06', 'figures07', 'figures08', 'figures09', 'figures10', 'figures11', 'figures12', 'life01', 'life02', 'life03', 'life04', 'life05', 'wolf01', 'wolf02', 'wolf03', 'wolf04', 'wolf05', 'wolf06', 'wolf07', 'wolf08', 'wolf09', 'wolf10', 'wolf11', 'wolf12', 'wolf13', 'wolf14', 'wolf15', 'wolf16', 'wolf17']	False	False
CNEUROMOD_shinobi	git@github.com:courtois-neuromod/shinobi.git	4	['anat', 'fmap', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013', '014', '015']	['shinobi']	False	False
CNEUROMOD_shinobi_training	git@github.com:courtois-neuromod/shinobi_training.git	4	['beh']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013', '014', '015', '016', '017', '018', '019', '020', '021', '022', '023', '024', '025', '026', '027', '028', '029', '030', '031', '032', '033', '034', '035', '036', '037', '038', '039', '040', '041', '042', '043', '044', '045', '046', '047', '048', '049', '050', '051', '052', '053', '054', '055', '056', '057', '058', '059', '060', '061', '062', '063', '064', '065', '066', '067', '068', '069', '070', '071', '072', '073', '074', '075', '076', '077', '078', '079', '080', '081', '082', '083', '084', '085', '086', '087', '088', '089', '090', '091', '092', '093', '094', '095', '096', '097', '098', '099', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110']	['shinobi']	False	False
CORR_BMB_1	https://datasets.datalad.org/corr/RawDataBIDS/BMB_1/.git	50	['anat', 'func']	['1']	['rest']	False	False
CORR_BNU_1	https://datasets.datalad.org/corr/RawDataBIDS/BNU_1/.git	57	['anat', 'dwi', 'func']	['1', '2']	['rest']	False	False
CORR_BNU_2	https://datasets.datalad.org/corr/RawDataBIDS/BNU_2/.git	61	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_BNU_3	https://datasets.datalad.org/corr/RawDataBIDS/BNU_3/.git	48	['anat', 'dwi', 'func']	['1']	['rest']	False	False
CORR_DC_1	https://datasets.datalad.org/corr/RawDataBIDS/DC_1/.git	114	['anat', 'func']	['1', '2', '3', '4']	['rest']	False	False
CORR_HNU_1	https://datasets.datalad.org/corr/RawDataBIDS/HNU_1/.git	30	['anat', 'dwi', 'func']	['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']	['rest']	False	False
CORR_IACAS	https://datasets.datalad.org/corr/RawDataBIDS/IACAS/.git	28	['anat', 'func']	['1', '2', '3']	['rest']	False	False
CORR_IBA_TRT	https://datasets.datalad.org/corr/RawDataBIDS/IBA_TRT/.git	36	['anat', 'func']	['1', '2']	['msit', 'rest']	False	False
CORR_IPCAS_1	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_1/.git	30	['anat', 'dwi', 'func']	['1', '2']	['rest']	False	False
CORR_IPCAS_2	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_2/.git	35	['anat', 'dwi', 'func']	['1', '2']	['rest']	False	False
CORR_IPCAS_3	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_3/.git	36	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_IPCAS_4	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_4/.git	20	['anat', 'func']	['1']	['rest']	False	False
CORR_IPCAS_5	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_5/.git	22	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_IPCAS_6	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_6/.git	2	['anat', 'func']	['1', '10', '11', '12', '13', '14', '15', '2', '3', '4', '5', '6', '7', '8', '9']	['rest']	False	False
CORR_IPCAS_7	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_7/.git	74	['anat', 'func']	['1']	['rest']	False	False
CORR_IPCAS_8	https://datasets.datalad.org/corr/RawDataBIDS/IPCAS_8/.git	13	['anat', 'dwi', 'func']	['1', '2']	['rest']	False	False
CORR_JHNU	https://datasets.datalad.org/corr/RawDataBIDS/JHNU/.git	30	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_LMU_1	https://datasets.datalad.org/corr/RawDataBIDS/LMU_1/.git	27	['anat', 'func']	['1']	['rest']	False	False
CORR_LMU_2	https://datasets.datalad.org/corr/RawDataBIDS/LMU_2/.git	40	['anat', 'func']	['1']	['rest']	False	False
CORR_LMU_3	https://datasets.datalad.org/corr/RawDataBIDS/LMU_3/.git	25	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_MPG_1	https://datasets.datalad.org/corr/RawDataBIDS/MPG_1/.git	22	['anat', 'fmap', 'func']	['1', '2']	['rest']	False	False
CORR_MRN	https://datasets.datalad.org/corr/RawDataBIDS/MRN/.git	55	['anat', 'dwi', 'func']	['1', '2', '3']	['rest']	False	False
CORR_NKI_TRT	https://datasets.datalad.org/corr/RawDataBIDS/NKI_TRT/.git	24	['anat', 'dwi', 'func']	['1', '2']	['breathhold', 'checkerboard', 'eyemovement', 'rest']	False	False
CORR_NYU_1	https://datasets.datalad.org/corr/RawDataBIDS/NYU_1/.git	25	['anat', 'func']	['1', '2', '3']	['rest']	False	False
CORR_NYU_2	https://datasets.datalad.org/corr/RawDataBIDS/NYU_2/.git	187	['anat', 'func']	['1', '2', '3']	['rest']	False	False
CORR_SWU_1	https://datasets.datalad.org/corr/RawDataBIDS/SWU_1/.git	20	['anat', 'func']	['1', '2', '3']	['rest']	False	False
CORR_SWU_2	https://datasets.datalad.org/corr/RawDataBIDS/SWU_2/.git	27	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_SWU_3	https://datasets.datalad.org/corr/RawDataBIDS/SWU_3/.git	24	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_SWU_4	https://datasets.datalad.org/corr/RawDataBIDS/SWU_4/.git	235	['anat', 'dwi', 'func']	['1', '2']	['rest']	False	False
CORR_UM	https://datasets.datalad.org/corr/RawDataBIDS/UM/.git	80	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_UPSM_1	https://datasets.datalad.org/corr/RawDataBIDS/UPSM_1/.git	100	['anat', 'func']	['1', '2', '3']	['rest']	False	False
CORR_UWM	https://datasets.datalad.org/corr/RawDataBIDS/UWM/.git	25	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_Utah_1	https://datasets.datalad.org/corr/RawDataBIDS/Utah_1/.git	26	['anat', 'func']	['1', '2']	['rest']	False	False
CORR_Utah_2	https://datasets.datalad.org/corr/RawDataBIDS/Utah_2/.git	1	['anat', 'func']	['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']	['rest']	False	False
CORR_XHCUMS	https://datasets.datalad.org/corr/RawDataBIDS/XHCUMS/.git	25	['anat', 'dwi', 'func']	['1', '2', '3', '4', '5']	['rest']	False	False
